datetime,Air_Temperature_celsius,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,SpecHumidity.kg_kg,Relative_Humidity_percent,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Precipitation_millimeterPerDay,Surface_Level_Barometric_Pressure_pascal
2023-06-28 09:00:00,16.5700012,0,329.1700134,0.0096964,78.6369823142551,3.69086716373537,0,96163.5
2023-06-28 10:00:00,17.1599976,0,329.1700134,0.0100041,78.161698649161,3.91076728230663,0,96203.03906
2023-06-28 11:00:00,17.7600037,62.94400024,329.1700134,0.0103115,77.5766270955783,4.13037519131132,0,96242.47656
2023-06-28 12:00:00,18.3600098,166.2960052,354.8099976,0.010619,76.9409468125903,4.35660436874867,0,96281.92188
2023-06-28 13:00:00,19.6400085,266.6879883,354.7999878,0.0110344,73.7810500456387,4.36716168334538,0,96307.25781
2023-06-28 14:00:00,20.9299866,373.9299927,354.7900085,0.01145,70.6595672337508,4.57298575795946,0,96332.40625
2023-06-28 15:00:00,22.2099854000001,457.3410034,377.3399963,0.011865,67.668549904403,4.9688830185908,0,96357.97656
2023-06-28 16:00:00,22.9599854000001,541.5209961,377.3299866,0.0116198,63.2525284515221,5.04349069308946,0,96303.50781
2023-06-28 17:00:00,23.7099854000001,593.302002,377.3299866,0.0113744,59.110915578647,5.14200338335361,0,96248.38281
2023-06-28 18:00:00,24.4599854000001,558.4450073,389.0799866,0.0111294,55.2296682884637,5.26307884286375,0,96193.25781
2023-06-28 19:00:00,24.7099854000001,527.8759766,389.0700073,0.0112232,54.8246080604175,5.3076265839601,0,96134.35938
2023-06-28 20:00:00,24.9599854000001,497.1679993,389.0700073,0.0113174,54.4220030561746,5.41673318066157,0,96075.46094
2023-06-28 21:00:00,25.2099854000001,367.269989,394.4500122,0.0114115,54.0194848672074,5.5751683305242,0,96016.5625
2023-06-28 22:00:00,24.9500061,288.6910095,394.4500122,0.0117563,56.4933790176126,5.46136416536015,0,95952.20313
2023-06-28 23:00:00,24.7000061,207.0019989,394.4500122,0.012101,58.995715473413,5.41760075640869,0,95888.59375
2023-06-29 00:00:00,24.4500061,179.2799988,345.730011,0.0124462,61.5624496687228,5.46103472042982,0,95824.22656
2023-06-29 01:00:00,22.7700439,74.43199921,345.7399902,0.0118355,64.866998678596,5.62446450099741,0,95843.50781
2023-06-29 02:00:00,21.1000305,0,345.75,0.0112247,68.2051577634891,5.795998423202,0,95861.9375
2023-06-29 03:00:00,19.4299866,0,357.6900024,0.010614,71.5907157198798,5.96671597637762,0,95880.82031
2023-06-29 04:00:00,19.35,0,357.6900024,0.0107748,73.0418820969333,6.1961603035848,0,95881.79688
2023-06-29 05:00:00,19.2600037,0,357.6900024,0.0109357,74.5536408276507,6.5218480677765,0.1344,95882.78125
2023-06-29 06:00:00,19.1700073,0,367.3200073,0.0110962,76.0777554229931,6.90722801868449,0.2688,95883.77344
2023-06-29 07:00:00,18.7499939,0,367.3200073,0.0111856,78.7183297362716,6.37735045005526,0.3456,95850.21875
2023-06-29 08:00:00,18.330011,0,367.3200073,0.0112749,81.451351338899,5.87191609812674,0,95817.11719
2023-06-29 09:00:00,17.9099976,0,370.7900085,0.0113646,84.2839523132143,5.39834220503666,0,95784.11719
2023-06-29 10:00:00,18.1,0,370.7900085,0.0116378,85.2978145042215,5.04896027236499,0,95807.82031
2023-06-29 11:00:00,18.2799927,62.16799927,370.7900085,0.0119105,86.3286656179248,4.7166302501553,0,95831.42188
2023-06-29 12:00:00,18.4699951,211.6799927,346.7900085,0.0121836,87.2757761226039,4.40219283288,0,95855.75781
2023-06-29 13:00:00,20.2300049,340.0480042,346.7799988,0.0128014,82.1733047610515,3.3049206208652,0,95933.15625
2023-06-29 14:00:00,21.9800049,477.1499939,346.769989,0.0134195,77.344322221692,2.51747886347036,0,96010.89844
2023-06-29 15:00:00,23.7300049,626.9489746,365.3299866,0.0140368,72.7364949246114,2.37168706810574,0,96089.07813
2023-06-29 16:00:00,24.6400085,742.5819702,365.3200073,0.0137438,67.3659592669734,2.47072866643426,0,96054.53906
2023-06-29 17:00:00,25.5500122,813.7910156,365.3200073,0.0134503,62.3828260430859,2.59771044493416,0,96020.54688
2023-06-29 18:00:00,26.4599854000001,807.5549927,374.3999939,0.0131573,57.7620070452924,2.74876339711515,0,95985.89844
2023-06-29 19:00:00,26.9099976,763.4589844,374.3900146,0.0130362,55.720560402329,3.0555523200037,0,95998.14063
2023-06-29 20:00:00,27.3600098,719.1199951,374.3900146,0.0129155,53.7525957832242,3.36364381782019,0,96010.38281
